"type","genotype","N","mean","sd","se","gene"
"101","Bmbr","tf2",3,11.9660912366542,9.35243427370431,5.39963044550146,"Solyc01g095090.2.1"
"102","Bmbr","wt",4,8.92900096890756,3.87744245357169,1.93872122678584,"Solyc01g095090.2.1"
"103","Bother","tf2",4,10.0318451961197,5.79200009133942,2.89600004566971,"Solyc01g095090.2.1"
"104","Bother","wt",4,6.28834863998416,4.42489218261997,2.21244609130998,"Solyc01g095090.2.1"
"105","Cmbr","tf2",4,9.65693891516103,5.89202634303111,2.94601317151555,"Solyc01g095090.2.1"
"106","Cmbr","wt",6,12.5116646551677,4.88727084729374,1.99521996844155,"Solyc01g095090.2.1"
"107","Cother","tf2",4,7.8603924978408,4.87561550158424,2.43780775079212,"Solyc01g095090.2.1"
"108","Cother","wt",3,6.60550518160209,4.47249757765859,2.58219768041113,"Solyc01g095090.2.1"
"109","Ambr","tf2",4,30.9260508214632,35.5218559806159,17.760927990308,"Solyc01g095460.2.1"
"110","Ambr","wt",3,8.85346305752677,4.64858650708492,2.68386267121674,"Solyc01g095460.2.1"
"111","Aother","tf2",4,5.42853535515898,3.75177252486152,1.87588626243076,"Solyc01g095460.2.1"
"112","Aother","wt",5,20.0757873338396,7.11769174995445,3.18312851915752,"Solyc01g095460.2.1"
"113","Bmbr","tf2",3,6.4534058660737,4.26456794720511,2.46214945229632,"Solyc01g095460.2.1"
"114","Bmbr","wt",4,10.9162675065992,2.10171005771508,1.05085502885754,"Solyc01g095460.2.1"
"115","Bother","tf2",4,21.8571098292795,3.23910339082959,1.6195516954148,"Solyc01g095460.2.1"
"116","Bother","wt",4,18.6416045234399,11.7118910629018,5.85594553145092,"Solyc01g095460.2.1"
"117","Cmbr","tf2",4,14.0519713274164,10.770769844997,5.38538492249849,"Solyc01g095460.2.1"
"118","Cmbr","wt",6,14.2264477895087,9.66645615993465,3.9463142021372,"Solyc01g095460.2.1"
"119","Cother","tf2",4,15.4823448588337,3.74279504707951,1.87139752353975,"Solyc01g095460.2.1"
"120","Cother","wt",3,8.9131400232048,5.69043608438569,3.28537480512644,"Solyc01g095460.2.1"
"121","Ambr","tf2",4,62.2883411454203,74.9583133192743,37.4791566596371,"Solyc01g096710.2.1"
"122","Ambr","wt",3,66.3194123731117,63.4436517300143,36.6292094046966,"Solyc01g096710.2.1"
"123","Aother","tf2",4,15.8525310933602,9.84410319318029,4.92205159659015,"Solyc01g096710.2.1"
"124","Aother","wt",5,37.6167327670786,19.4452826093286,8.69619475123063,"Solyc01g096710.2.1"
"125","Bmbr","tf2",3,20.0011985158818,11.1114589734258,6.41520382939688,"Solyc01g096710.2.1"
"126","Bmbr","wt",4,23.1377778732333,11.7299119494906,5.8649559747453,"Solyc01g096710.2.1"
"127","Bother","tf2",4,35.7913145222622,10.3906401456223,5.19532007281116,"Solyc01g096710.2.1"
"128","Bother","wt",4,26.1312422083761,17.0710212774968,8.53551063874841,"Solyc01g096710.2.1"
"129","Cmbr","tf2",4,43.4240786824903,15.5185013085134,7.75925065425672,"Solyc01g096710.2.1"
"130","Cmbr","wt",6,28.2090590605066,4.48383631026673,1.83051850838619,"Solyc01g096710.2.1"
"131","Cother","tf2",4,21.6037758320067,10.9497415718383,5.47487078591913,"Solyc01g096710.2.1"
"132","Cother","wt",3,28.894986247709,1.46639229682023,0.846621987306756,"Solyc01g096710.2.1"
"133","Ambr","tf2",4,46.6475421984924,33.2346299524187,16.6173149762093,"Solyc01g098240.1.1"
"134","Ambr","wt",3,30.6196830924904,28.9524734354605,16.7157183316686,"Solyc01g098240.1.1"
"135","Aother","tf2",4,334.60153289488,545.984727179446,272.992363589723,"Solyc01g098240.1.1"
"136","Aother","wt",5,133.805541565548,274.568689891093,122.790851017909,"Solyc01g098240.1.1"
"137","Bmbr","tf2",3,314.604337404991,357.771834482813,206.559664947119,"Solyc01g098240.1.1"
"138","Bmbr","wt",4,116.668336473447,42.9585970187539,21.479298509377,"Solyc01g098240.1.1"
"139","Bother","tf2",4,73.4354106143775,56.5563799836195,28.2781899918097,"Solyc01g098240.1.1"
"140","Bother","wt",4,142.473924936718,204.838443766507,102.419221883253,"Solyc01g098240.1.1"
"141","Cmbr","tf2",4,569.186263190609,210.144116780146,105.072058390073,"Solyc01g098240.1.1"
"142","Cmbr","wt",6,322.83248127316,129.055703196283,52.6867702044942,"Solyc01g098240.1.1"
"143","Cother","tf2",4,297.147905110421,201.749708211186,100.874854105593,"Solyc01g098240.1.1"
"144","Cother","wt",3,152.698904478525,28.8548581873528,16.6593601418966,"Solyc01g098240.1.1"
"145","Ambr","tf2",4,20.5586486168657,34.6181105507434,17.3090552753717,"Solyc01g104790.2.1"
"146","Ambr","wt",3,3.1310538959819,2.04589153446163,1.1811960281542,"Solyc01g104790.2.1"
"147","Aother","tf2",4,4.2056819915685,2.50369617313211,1.25184808656606,"Solyc01g104790.2.1"
"148","Aother","wt",5,5.16283021378996,1.78137897062364,0.796656894400613,"Solyc01g104790.2.1"
"149","Bmbr","tf2",3,2.22393546793963,1.2617439436643,0.728468205522966,"Solyc01g104790.2.1"
"150","Bmbr","wt",4,4.60993250346437,1.57699480059851,0.788497400299256,"Solyc01g104790.2.1"
"151","Bother","tf2",4,7.26606971538624,4.35273779227955,2.17636889613978,"Solyc01g104790.2.1"
"152","Bother","wt",4,6.02737646323502,3.71717702258476,1.85858851129238,"Solyc01g104790.2.1"
"153","Cmbr","tf2",4,3.30721004993368,2.18627314380575,1.09313657190287,"Solyc01g104790.2.1"
"154","Cmbr","wt",6,5.95581136418733,3.86649887454654,1.57849155561407,"Solyc01g104790.2.1"
"155","Cother","tf2",4,3.6952397221412,3.01470461579762,1.50735230789881,"Solyc01g104790.2.1"
"156","Cother","wt",3,8.7311513840577,11.1317875950671,6.42694056457372,"Solyc01g104790.2.1"
"157","Ambr","tf2",4,1.18271822194242,1.41432851784049,0.707164258920244,"Solyc01g105690.2.1"
"158","Ambr","wt",3,1.53480423145843,0.966258051868953,0.557869346353184,"Solyc01g105690.2.1"
"159","Aother","tf2",4,72.2342924205951,105.37612817654,52.6880640882702,"Solyc01g105690.2.1"
"160","Aother","wt",5,2.56598544716914,1.77907362506403,0.795625912524027,"Solyc01g105690.2.1"
"161","Bmbr","tf2",3,0.186796362197332,0.257620771326264,0.148737421674058,"Solyc01g105690.2.1"
"162","Bmbr","wt",4,0.215704207163977,0.200806852539242,0.100403426269621,"Solyc01g105690.2.1"
"163","Bother","tf2",4,5.02137788708541,3.40092758080234,1.70046379040117,"Solyc01g105690.2.1"
"164","Bother","wt",4,2.45626366382808,2.058405301421,1.0292026507105,"Solyc01g105690.2.1"
"165","Cmbr","tf2",4,0.936196885866016,0.687225023514765,0.343612511757383,"Solyc01g105690.2.1"
"166","Cmbr","wt",6,1.18081932482331,1.11378908757521,0.454702490939885,"Solyc01g105690.2.1"
"167","Cother","tf2",4,3.92997049164995,5.15006557889836,2.57503278944918,"Solyc01g105690.2.1"
"168","Cother","wt",3,1.98814323796208,2.93353574590877,1.69367765257782,"Solyc01g105690.2.1"
"169","Ambr","tf2",4,6.37252978196554,4.10833497196909,2.05416748598454,"Solyc01g109650.2.1"
"170","Ambr","wt",3,6.41181724728311,0.420453739409145,0.242749079629655,"Solyc01g109650.2.1"
"171","Aother","tf2",4,89.3325680323973,131.063903886493,65.5319519432465,"Solyc01g109650.2.1"
"172","Aother","wt",5,7.06373031805804,5.2508537180588,2.3482531706974,"Solyc01g109650.2.1"
"173","Bmbr","tf2",3,8.5155129583754,6.46667196429541,3.73353479934696,"Solyc01g109650.2.1"
"174","Bmbr","wt",4,6.3612849732138,4.30117071023234,2.15058535511617,"Solyc01g109650.2.1"
"175","Bother","tf2",4,7.75391342856807,4.58267834151454,2.29133917075727,"Solyc01g109650.2.1"
"176","Bother","wt",4,11.4839596439873,7.40827733368717,3.70413866684358,"Solyc01g109650.2.1"
"177","Cmbr","tf2",4,10.2320819880824,5.2700699650836,2.6350349825418,"Solyc01g109650.2.1"
"178","Cmbr","wt",6,9.10438814890079,8.14822329770747,3.3264982316069,"Solyc01g109650.2.1"
"179","Cother","tf2",4,6.37103641007462,4.82845495422648,2.41422747711324,"Solyc01g109650.2.1"
"180","Cother","wt",3,5.803525970757,3.58760582494683,2.07130518877932,"Solyc01g109650.2.1"
"181","Ambr","tf2",4,21.9684475499549,33.7165644105955,16.8582822052978,"Solyc02g021700.2.1"
"182","Ambr","wt",3,6.36073232909706,4.24274270470182,2.44954864266192,"Solyc02g021700.2.1"
"183","Aother","tf2",4,3.09262244667454,2.47055447447924,1.23527723723962,"Solyc02g021700.2.1"
"184","Aother","wt",5,9.50977182764942,3.49283299576451,1.56204240251673,"Solyc02g021700.2.1"
"185","Bmbr","tf2",3,5.92080934622173,3.34969183985758,1.93394548544407,"Solyc02g021700.2.1"
"186","Bmbr","wt",4,6.86620342043058,5.46642081109845,2.73321040554923,"Solyc02g021700.2.1"
"187","Bother","tf2",4,6.02334661626493,2.09554769298647,1.04777384649323,"Solyc02g021700.2.1"
"188","Bother","wt",4,3.56662038249221,2.46220528701472,1.23110264350736,"Solyc02g021700.2.1"
"189","Cmbr","tf2",4,4.81989310191387,3.48618244448289,1.74309122224144,"Solyc02g021700.2.1"
"190","Cmbr","wt",6,8.1939503494297,3.79131568629563,1.54779814753902,"Solyc02g021700.2.1"
"191","Cother","tf2",4,5.97724867025596,2.99861482880103,1.49930741440052,"Solyc02g021700.2.1"
"192","Cother","wt",3,2.71413533180832,3.41458702270475,1.97141273672999,"Solyc02g021700.2.1"
"193","Ambr","tf2",4,3.16346040965436,2.19972808713667,1.09986404356833,"Solyc02g038740.2.1"
"194","Ambr","wt",3,6.05531788041057,4.45021286277056,2.56933159427172,"Solyc02g038740.2.1"
"195","Aother","tf2",4,25.8993550343725,38.1922222359464,19.0961111179732,"Solyc02g038740.2.1"
"196","Aother","wt",5,5.32675422101436,0.819547316971022,0.366512702304954,"Solyc02g038740.2.1"
"197","Bmbr","tf2",3,4.43872793421921,3.44548091694403,1.98924933488535,"Solyc02g038740.2.1"
"198","Bmbr","wt",4,3.87286888192369,2.98810233938614,1.49405116969307,"Solyc02g038740.2.1"
"199","Bother","tf2",4,4.808489954635,3.44595588912995,1.72297794456497,"Solyc02g038740.2.1"
"200","Bother","wt",4,3.42841150802096,2.11970898933792,1.05985449466896,"Solyc02g038740.2.1"
"201","Cmbr","tf2",4,4.4970611828358,4.53243586672536,2.26621793336268,"Solyc02g038740.2.1"
"202","Cmbr","wt",6,4.34558851960638,2.50013243480991,1.0206747924444,"Solyc02g038740.2.1"
"203","Cother","tf2",4,4.75976868361716,1.72303038854125,0.861515194270624,"Solyc02g038740.2.1"
"204","Cother","wt",3,7.72956927223381,5.25797767270539,3.0356948247295,"Solyc02g038740.2.1"
"205","Ambr","tf2",4,23.3520757279166,35.8994280901583,17.9497140450791,"Solyc02g065030.1.1"
"206","Ambr","wt",3,3.06541850833838,3.34218490494062,1.92961135454897,"Solyc02g065030.1.1"
"207","Aother","tf2",4,2.61556976009683,3.15217165047375,1.57608582523688,"Solyc02g065030.1.1"
"208","Aother","wt",5,6.01776575688377,3.09582091226261,1.38449320119692,"Solyc02g065030.1.1"
"209","Bmbr","tf2",3,15.6104975844254,11.3704132260976,6.56471113688472,"Solyc02g065030.1.1"
