"type","genotype","N","mean","sd","se","gene"
"262","Bother","wt",4,4.59888955323242,3.27934535434633,1.63967267717316,"Solyc01g073700.2.1"
"263","Cmbr","wt",6,2.22698853824383,3.9131220199613,1.5975253750257,"Solyc01g073700.2.1"
"264","Cother","wt",3,1.81810525190704,2.93027492239152,1.69179501524235,"Solyc01g073700.2.1"
"265","Ambr","wt",3,52.2505822584271,28.0232386279915,16.179224365436,"Solyc01g073750.2.1"
"266","Aother","wt",5,91.3961625177195,21.0593718644652,9.41803741047814,"Solyc01g073750.2.1"
"267","Bmbr","wt",4,48.105304904365,13.2998108153122,6.64990540765608,"Solyc01g073750.2.1"
"268","Bother","wt",4,96.7484792509979,55.6140368302868,27.8070184151434,"Solyc01g073750.2.1"
"269","Cmbr","wt",6,57.9117843224686,21.1261182652948,8.62470166594399,"Solyc01g073750.2.1"
"270","Cother","wt",3,190.622693616793,240.509970805722,138.858496387473,"Solyc01g073750.2.1"
"271","Ambr","wt",3,0.133593488490135,0.231390709625281,0.133593488490135,"Solyc01g079930.1.1"
"272","Aother","wt",5,0.644373058132012,0.613187264758553,0.274225681387457,"Solyc01g079930.1.1"
"273","Bmbr","wt",4,1.38777878078145e-17,0,0,"Solyc01g079930.1.1"
"274","Bother","wt",4,0.716188825774264,0.811544913414011,0.405772456707005,"Solyc01g079930.1.1"
"275","Cmbr","wt",6,0.539326111094081,0.793096073929031,0.323780116355128,"Solyc01g079930.1.1"
"276","Cother","wt",3,16.7656391894749,25.2583132521658,14.5828939554138,"Solyc01g079930.1.1"
"277","Ambr","wt",3,4.63771561576959,2.14682392146404,1.23946936895999,"Solyc01g080450.2.1"
"278","Aother","wt",5,2.90764759802588,3.54451792574064,1.58515660588452,"Solyc01g080450.2.1"
"279","Bmbr","wt",4,2.46601600833733,2.26041056699995,1.13020528349997,"Solyc01g080450.2.1"
"280","Bother","wt",4,3.8858264122201,4.51896161313652,2.25948080656826,"Solyc01g080450.2.1"
"281","Cmbr","wt",6,3.27690948877896,4.10733018689082,1.6768105271688,"Solyc01g080450.2.1"
"282","Cother","wt",3,18.0402203129687,27.3455002847844,15.7879319505452,"Solyc01g080450.2.1"
"283","Ambr","wt",3,3.36228106641519,4.03153168997131,2.32760590645144,"Solyc01g081320.2.1"
"284","Aother","wt",5,2.07624270978169,2.25113077420876,1.0067362874745,"Solyc01g081320.2.1"
"285","Bmbr","wt",4,3.14096106276483,4.58444333872122,2.29222166936061,"Solyc01g081320.2.1"
"286","Bother","wt",4,3.58698376832439,1.18536206746549,0.592681033732744,"Solyc01g081320.2.1"
"287","Cmbr","wt",6,1.48303143948202,2.33087152572859,0.951574315669592,"Solyc01g081320.2.1"
"288","Cother","wt",3,20.3225314745582,28.8903388524656,16.6798449134505,"Solyc01g081320.2.1"
"289","Ambr","wt",3,9.99962554221132,5.08024582060818,2.9330812920776,"Solyc01g088670.1.1"
"290","Aother","wt",5,6.13225619857078,5.72629288790556,2.56087603128608,"Solyc01g088670.1.1"
"291","Bmbr","wt",4,9.98446966788796,3.75876587433411,1.87938293716706,"Solyc01g088670.1.1"
"292","Bother","wt",4,6.57061406926849,4.99033364680364,2.49516682340182,"Solyc01g088670.1.1"
"293","Cmbr","wt",6,11.6587894563832,5.95316021517475,2.43036748070257,"Solyc01g088670.1.1"
"294","Cother","wt",3,25.7512194664442,37.2690603902727,21.5173020487683,"Solyc01g088670.1.1"
"295","Ambr","wt",3,10.2104012468011,6.60662448846547,3.81433642685031,"Solyc01g090390.1.1"
"296","Aother","wt",5,2.31358155565169,1.30485864347071,0.583550525565734,"Solyc01g090390.1.1"
"297","Bmbr","wt",4,3.06122271969579,2.91421941337209,1.45710970668605,"Solyc01g090390.1.1"
"298","Bother","wt",4,0.773539923264254,1.02018586325406,0.510092931627029,"Solyc01g090390.1.1"
"299","Cmbr","wt",6,4.74400896709272,2.34962256962032,0.959229397282805,"Solyc01g090390.1.1"
"300","Cother","wt",3,14.2477369064097,20.217485647856,11.6725707811271,"Solyc01g090390.1.1"
"301","Ambr","wt",3,5.54348405132137,4.15267628971222,2.39754877372273,"Solyc01g094850.1.1"
"302","Aother","wt",5,2.44143539456789,1.81813446171234,0.813094449724756,"Solyc01g094850.1.1"
"303","Bmbr","wt",4,19.9635378944169,34.0249765386842,17.0124882693421,"Solyc01g094850.1.1"
"304","Bother","wt",4,3.04013376998462,1.87697150352791,0.938485751763953,"Solyc01g094850.1.1"
"305","Cmbr","wt",6,7.19300775725335,5.32153479886022,2.17250748427864,"Solyc01g094850.1.1"
"306","Cother","wt",3,13.7673067007166,19.3914472082125,11.1956572656379,"Solyc01g094850.1.1"
"307","Ambr","wt",3,15.5873910233677,10.2270051476274,5.90456417498637,"Solyc01g095950.1.1"
"308","Aother","wt",5,4.7686895096027,3.44262179692123,1.53958727174767,"Solyc01g095950.1.1"
"309","Bmbr","wt",4,6.01594838102072,2.44513125425407,1.22256562712704,"Solyc01g095950.1.1"
"310","Bother","wt",4,5.44430048812903,3.70760847917014,1.85380423958507,"Solyc01g095950.1.1"
"3111","Cmbr","wt",6,7.20407848694098,4.19360406046491,1.71203168856712,"Solyc01g095950.1.1"
"312","Cother","wt",3,59.2440440759075,94.9895847257566,54.8422623116263,"Solyc01g095950.1.1"
"313","Ambr","wt",3,14.5276584343442,3.3974303478242,1.96150732586931,"Solyc01g096050.2.1"
"314","Aother","wt",5,15.7749014909749,9.54066697485903,4.26671598129441,"Solyc01g096050.2.1"
"315","Bmbr","wt",4,8.5234249343579,3.90664822064361,1.95332411032181,"Solyc01g096050.2.1"
"316","Bother","wt",4,4.85285297887487,2.29063031232742,1.14531515616371,"Solyc01g096050.2.1"
"317","Cmbr","wt",6,2.72258308211702,1.64493069695893,0.671540144965013,"Solyc01g096050.2.1"
"318","Cother","wt",3,47.1278822977548,74.2050382294684,42.8422987970101,"Solyc01g096050.2.1"
"319","Ambr","wt",3,2.26026040098462,0.851483162548853,0.491604033108014,"Solyc01g096930.2.1"
"320","Aother","wt",5,5.74312629035582,4.7470578508198,2.12294880951142,"Solyc01g096930.2.1"
"321","Bmbr","wt",4,3.96284705426972,2.57044327018723,1.28522163509362,"Solyc01g096930.2.1"
"322","Bother","wt",4,7.65571787951029,4.78467719117988,2.39233859558994,"Solyc01g096930.2.1"
"323","Cmbr","wt",6,7.12901804861055,3.1711160661866,1.29460271288317,"Solyc01g096930.2.1"
"324","Cother","wt",3,17.518647592411,22.9021574154094,13.2225667488098,"Solyc01g096930.2.1"
"325","Ambr","wt",3,7.47293624525303,7.2682939830064,4.19635148763808,"Solyc01g097670.2.1"
"326","Aother","wt",5,1.92941117791722,2.60446175161148,1.16475070428029,"Solyc01g097670.2.1"
"327","Bmbr","wt",4,7.30393658088024,4.31085773446622,2.15542886723311,"Solyc01g097670.2.1"
"328","Bother","wt",4,0.575581164210913,0.756204475091985,0.378102237545993,"Solyc01g097670.2.1"
"329","Cmbr","wt",6,5.73104207173302,5.36649724013716,2.19086332406503,"Solyc01g097670.2.1"
"330","Cother","wt",3,13.9188164446576,20.4427168496168,11.8026080760936,"Solyc01g097670.2.1"
"331","Ambr","wt",3,1.65057464163675,0.0428485072312279,0.024738597184323,"Solyc01g097710.1.1"
"332","Aother","wt",5,4.08831787592402,4.01043682871089,1.79352187369325,"Solyc01g097710.1.1"
"333","Bmbr","wt",4,7.32921105728705,12.0536214891959,6.02681074459796,"Solyc01g097710.1.1"
"334","Bother","wt",4,8.78908486058439,12.6490862027666,6.32454310138331,"Solyc01g097710.1.1"
"335","Cmbr","wt",6,4.18419898457395,2.66795206463201,1.08918686942555,"Solyc01g097710.1.1"
"336","Cother","wt",3,22.7521392957112,27.7742994395857,16.0354992579981,"Solyc01g097710.1.1"
"337","Ambr","wt",3,2.6059405473332,3.08874090511728,1.78328539302647,"Solyc01g097720.1.1"
"338","Aother","wt",5,1.47243466323056,3.09807487899636,1.38550120576406,"Solyc01g097720.1.1"
"339","Bmbr","wt",4,5.66029826577774,8.23301150207231,4.11650575103616,"Solyc01g097720.1.1"
"340","Bother","wt",4,3.79883243851174,6.29195768984668,3.14597884492334,"Solyc01g097720.1.1"
"341","Cmbr","wt",6,1.7415238033447,1.08202092067258,0.441733191110715,"Solyc01g097720.1.1"
"342","Cother","wt",3,21.085760834181,30.3253642330999,17.5083572032537,"Solyc01g097720.1.1"
"343","Ambr","wt",3,1.61785949642582,1.50284177701534,0.867666104509224,"Solyc01g098410.2.1"
"344","Aother","wt",5,3.34821704443398,2.79827919069422,1.25142849808307,"Solyc01g098410.2.1"
"345","Bmbr","wt",4,1.88103649043005,1.32026454573799,0.660132272868994,"Solyc01g098410.2.1"
"346","Bother","wt",4,8.37284532080238,3.44146438288912,1.72073219144456,"Solyc01g098410.2.1"
"347","Cmbr","wt",6,3.31896974541411,4.56937250799501,1.86543851488154,"Solyc01g098410.2.1"
"348","Cother","wt",3,36.4200155147581,59.3818127309835,34.2841055652013,"Solyc01g098410.2.1"
"349","Ambr","wt",3,14.6400727118483,6.72195288984976,3.88092131043474,"Solyc01g098430.2.1"
"350","Aother","wt",5,11.4395518744082,4.02170704445319,1.79856206739742,"Solyc01g098430.2.1"
"351","Bmbr","wt",4,10.2291052866796,6.90162092143885,3.45081046071943,"Solyc01g098430.2.1"
"352","Bother","wt",4,12.5237068010288,8.16710044234735,4.08355022117368,"Solyc01g098430.2.1"
"353","Cmbr","wt",6,8.78464465083021,3.56400071994526,1.45499720112963,"Solyc01g098430.2.1"
"354","Cother","wt",3,30.0775209136773,42.7677226339605,24.6919561753444,"Solyc01g098430.2.1"
"355","Ambr","wt",3,9.95374252035021,6.23735278766597,3.60113731098961,"Solyc01g100930.2.1"
"356","Aother","wt",5,22.827994881267,9.30530790667237,4.16146020617714,"Solyc01g100930.2.1"
"357","Bmbr","wt",4,12.03525973824,5.1635365281705,2.58176826408525,"Solyc01g100930.2.1"
"358","Bother","wt",4,101.752481581678,131.913312083289,65.9566560416445,"Solyc01g100930.2.1"
"359","Cmbr","wt",6,14.8506464421074,10.640462808827,4.34395075144793,"Solyc01g100930.2.1"
"360","Cother","wt",3,61.9623392364325,51.2296293049003,29.577440269669,"Solyc01g100930.2.1"
"361","Ambr","wt",3,2.30151756027489,2.61743027800343,1.51117407559036,"Solyc01g102690.2.1"
"362","Aother","wt",5,1.81582139341035,1.26168145625744,0.564241100428512,"Solyc01g102690.2.1"
"363","Bmbr","wt",4,1.58367937501369,1.26802117034527,0.634010585172636,"Solyc01g102690.2.1"
"364","Bother","wt",4,0.377741227856915,0.492465283044257,0.246232641522128,"Solyc01g102690.2.1"
"365","Cmbr","wt",6,3.7061052489943,2.2864674926257,0.933446445065636,"Solyc01g102690.2.1"
"366","Cother","wt",3,26.7891189582229,41.9858332718525,24.2405321416548,"Solyc01g102690.2.1"
"367","Ambr","wt",3,2.15371627320673,1.90503747679521,1.09987390004404,"Solyc01g103640.2.1"
"368","Aother","wt",5,2.445538127921,0.991959686823425,0.443617858135316,"Solyc01g103640.2.1"
"369","Bmbr","wt",4,1.93881857555307,1.25713970986055,0.628569854930275,"Solyc01g103640.2.1"
"370","Bother","wt",4,0.444991828022804,0.358228377539628,0.179114188769814,"Solyc01g103640.2.1"
"371","Cmbr","wt",6,7.04590205753052,7.35473065952113,3.00255621857166,"Solyc01g103640.2.1"
"372","Cother","wt",3,24.0593861029731,40.5211072474771,23.3948721771926,"Solyc01g103640.2.1"
"373","Ambr","wt",3,0.962825647251582,0.754877189195582,0.435828548387177,"Solyc01g103860.2.1"
"374","Aother","wt",5,1.32127652252613,1.3980624839164,0.625232550165856,"Solyc01g103860.2.1"
"375","Bmbr","wt",4,0.262699112314306,0.464100729433211,0.232050364716605,"Solyc01g103860.2.1"
"376","Bother","wt",4,1.09182239693104,0.70496980588957,0.352484902944785,"Solyc01g103860.2.1"
"377","Cmbr","wt",6,1.5352916054142,1.727021595796,0.705053614077888,"Solyc01g103860.2.1"
"378","Cother","wt",3,9.11971618381028,11.5634926520833,6.67618559545253,"Solyc01g103860.2.1"
"379","Ambr","wt",3,6.79717869444935,2.75585021865007,1.59109086558391,"Solyc01g104030.2.1"
"380","Aother","wt",5,18.454855415877,8.67604424689376,3.88004494237008,"Solyc01g104030.2.1"
"381","Bmbr","wt",4,2.04260870158189,1.25389940097941,0.626949700489704,"Solyc01g104030.2.1"
"382","Bother","wt",4,27.1908563808011,8.96268107260777,4.48134053630389,"Solyc01g104030.2.1"
"383","Cmbr","wt",6,6.31514312950376,10.7898128828909,4.4049226638652,"Solyc01g104030.2.1"
"384","Cother","wt",3,156.358737661788,254.908297993191,147.171374465038,"Solyc01g104030.2.1"
"385","Ambr","wt",3,2.19614521328875,1.49525562746242,0.863286239022729,"Solyc01g104090.2.1"
"386","Aother","wt",5,3.29206698810392,3.0981192914193,1.38552106760341,"Solyc01g104090.2.1"
"387","Bmbr","wt",4,3.36855801851556,3.1912295588116,1.5956147794058,"Solyc01g104090.2.1"
"388","Bother","wt",4,0.829000492966231,0.548411487979677,0.274205743989838,"Solyc01g104090.2.1"
"389","Cmbr","wt",6,5.21661490553093,4.36870188646906,1.78351507669725,"Solyc01g104090.2.1"
"390","Cother","wt",3,16.1910587807124,25.5212364419532,14.7346927298138,"Solyc01g104090.2.1"
"391","Ambr","wt",3,3.7386344753941,6.4755048623112,3.7386344753941,"Solyc01g106670.1.1"
"392","Aother","wt",5,3.08713273771448,2.91630761513878,1.30421241415012,"Solyc01g106670.1.1"
"393","Bmbr","wt",4,13.0101846796563,22.2607908812617,11.1303954406309,"Solyc01g106670.1.1"
"394","Bother","wt",4,4.25213750274049,2.09968033184538,1.04984016592269,"Solyc01g106670.1.1"
"395","Cmbr","wt",6,2.72543406629247,2.2372074071393,0.913336099377712,"Solyc01g106670.1.1"
"396","Cother","wt",3,18.5023905975398,26.1776930550248,15.113698132082,"Solyc01g106670.1.1"
"397","Ambr","wt",3,57.1485273547954,15.5430484585426,8.97378321156697,"Solyc01g107730.2.1"
"398","Aother","wt",5,29.9359751859767,7.43523483389978,3.32513810345485,"Solyc01g107730.2.1"
"399","Bmbr","wt",4,52.5603668729624,18.1028499889088,9.05142499445439,"Solyc01g107730.2.1"
"400","Bother","wt",4,35.4590597720184,21.8616752834815,10.9308376417407,"Solyc01g107730.2.1"
"401","Cmbr","wt",6,97.7526000963166,50.8605308880275,20.7637247871217,"Solyc01g107730.2.1"
"402","Cother","wt",3,83.5619023182588,97.3175820088092,56.1863321696695,"Solyc01g107730.2.1"
"403","Ambr","wt",3,1.5980981770887,0.893278120696754,0.515734363445474,"Solyc01g108570.2.1"
"404","Aother","wt",5,2.81333092005178,2.1572811540933,0.964765461426365,"Solyc01g108570.2.1"
"405","Bmbr","wt",4,3.07194430003587,2.36119553842777,1.18059776921389,"Solyc01g108570.2.1"
"406","Bother","wt",4,2.25982397408485,3.03110204919406,1.51555102459703,"Solyc01g108570.2.1"
"407","Cmbr","wt",6,2.53561417036406,1.73512797214258,0.708363028363237,"Solyc01g108570.2.1"
"408","Cother","wt",3,12.7186840768007,19.9035750862231,11.4913344338668,"Solyc01g108570.2.1"
"409","Ambr","wt",3,5.99998293039991,5.45260721140078,3.14806424128753,"Solyc01g111130.2.1"
"410","Aother","wt",5,3.57156280616672,2.13824779783167,0.956253485738167,"Solyc01g111130.2.1"
"411","Bmbr","wt",4,6.11926872549974,1.91589837309923,0.957949186549616,"Solyc01g111130.2.1"
"412","Bother","wt",4,3.98574441514321,3.82901837367927,1.91450918683964,"Solyc01g111130.2.1"
"413","Cmbr","wt",6,7.76341831752954,5.97748797867131,2.44029924856086,"Solyc01g111130.2.1"
"414","Cother","wt",3,15.3941256124145,10.3900033368474,5.99867122340996,"Solyc01g111130.2.1"
"415","Ambr","wt",3,1.25121587695113,1.09101091939728,0.629895448002838,"Solyc02g005270.1.1"
"416","Aother","wt",5,3.10544010314756,4.48470672584711,2.00562181962893,"Solyc02g005270.1.1"
"417","Bmbr","wt",4,3.82469763776651,5.57280895577579,2.78640447788789,"Solyc02g005270.1.1"
"418","Bother","wt",4,4.76778803202916,8.06091723397342,4.03045861698671,"Solyc02g005270.1.1"
"419","Cmbr","wt",6,1.06684218377725,1.87781743972763,0.766615759572033,"Solyc02g005270.1.1"
"420","Cother","wt",3,11.3522686439064,14.9662672748861,8.64077843991935,"Solyc02g005270.1.1"
"421","Ambr","wt",3,26.9227816514616,9.13076355194448,5.27164879462197,"Solyc02g011800.1.1"
"422","Aother","wt",5,18.596505691829,5.17118316628683,2.31262341678399,"Solyc02g011800.1.1"
"423","Bmbr","wt",4,16.4493020161011,12.9925614309524,6.49628071547621,"Solyc02g011800.1.1"
"424","Bother","wt",4,28.4604978344157,10.5800309558218,5.29001547791092,"Solyc02g011800.1.1"
"425","Cmbr","wt",6,15.6516453487883,7.3782559962512,3.0121603970743,"Solyc02g011800.1.1"
"426","Cother","wt",3,47.8872134313021,75.4148403443834,43.5407783737224,"Solyc02g011800.1.1"
"427","Ambr","wt",3,3.62908501293893,3.58243731303957,2.06832114703835,"Solyc02g011840.1.1"
"428","Aother","wt",5,3.84866007808389,2.70903612215278,1.21151778452721,"Solyc02g011840.1.1"
"429","Bmbr","wt",4,6.99306425346485,5.82178273659428,2.91089136829714,"Solyc02g011840.1.1"
"430","Bother","wt",4,10.2690498605288,11.8848859446542,5.9424429723271,"Solyc02g011840.1.1"
"431","Cmbr","wt",6,5.02595534818183,4.11120385979413,1.67839194750939,"Solyc02g011840.1.1"
"432","Cother","wt",3,36.2836775354504,57.8432981337685,33.395843748347,"Solyc02g011840.1.1"
"433","Ambr","wt",3,13.3336577142326,5.34359865397158,3.08512812131181,"Solyc02g011860.1.1"
"434","Aother","wt",5,4.87862156102635,2.67870408709525,1.1979528860703,"Solyc02g011860.1.1"
"435","Bmbr","wt",4,15.9366724586557,10.9435001701225,5.47175008506127,"Solyc02g011860.1.1"
"436","Bother","wt",4,7.69263483932535,4.53867838376638,2.26933919188319,"Solyc02g011860.1.1"
"437","Cmbr","wt",6,7.49547426664826,3.20866108054052,1.3099304008086,"Solyc02g011860.1.1"
"438","Cother","wt",3,17.2624369998419,22.4153625001439,12.9415155734411,"Solyc02g011860.1.1"
"439","Ambr","wt",3,875.077045586793,798.088270128912,460.77647759601,"Solyc02g021290.1.1"
"440","Aother","wt",5,1800.36431063548,1401.88090020796,626.940197844721,"Solyc02g021290.1.1"
"441","Bmbr","wt",4,678.870186003835,511.745488837344,255.872744418672,"Solyc02g021290.1.1"
"442","Bother","wt",4,1600.0211636745,744.982894400833,372.491447200416,"Solyc02g021290.1.1"
"443","Cmbr","wt",6,429.503652610971,312.349483129334,127.516142514822,"Solyc02g021290.1.1"
"444","Cother","wt",3,411.440933194907,188.936420307282,109.082493124134,"Solyc02g021290.1.1"
"445","Ambr","wt",3,0.960132465754257,1.66299821268276,0.960132465754257,"Solyc02g030220.1.1"
"446","Aother","wt",5,1.41268081730879,1.94812083453145,0.871226122879189,"Solyc02g030220.1.1"
"447","Bmbr","wt",4,3.73349380448678,6.70469951582618,3.35234975791309,"Solyc02g030220.1.1"
"448","Bother","wt",4,3.57692784416002,4.60140678662701,2.30070339331351,"Solyc02g030220.1.1"
"449","Cmbr","wt",6,1.71742538984099,1.90546174702846,0.777901500768655,"Solyc02g030220.1.1"
"450","Cother","wt",3,31.1761642761186,50.7522849981217,29.3018454056542,"Solyc02g030220.1.1"
"451","Ambr","wt",3,79.5285235751747,127.892208902376,73.8386012370427,"Solyc02g033040.2.1"
"452","Aother","wt",5,7.98820035695493,3.23472538570874,1.44661317019779,"Solyc02g033040.2.1"
"453","Bmbr","wt",4,9.6140376269798,5.42595579261616,2.71297789630808,"Solyc02g033040.2.1"
"454","Bother","wt",4,3.45029203326229,2.94114007212935,1.47057003606468,"Solyc02g033040.2.1"
"455","Cmbr","wt",6,13.137576092454,11.0051920342707,4.49285083421754,"Solyc02g033040.2.1"
"456","Cother","wt",3,30.1769185428608,41.2435605554927,23.8119807890523,"Solyc02g033040.2.1"
"457","Ambr","wt",3,5.48806736316008,1.8366863494299,1.06041135826026,"Solyc02g036380.2.1"
"458","Aother","wt",5,6.86947193374129,3.54157796709557,1.58384181640824,"Solyc02g036380.2.1"
"459","Bmbr","wt",4,10.0042702976206,1.87837812210825,0.939189061054124,"Solyc02g036380.2.1"
"460","Bother","wt",4,5.53853372272499,1.9937468408152,0.996873420407601,"Solyc02g036380.2.1"
"461","Cmbr","wt",6,9.71653135320635,4.21309841847513,1.71999022689848,"Solyc02g036380.2.1"
"462","Cother","wt",3,23.6322706814854,18.258059003192,10.541295280373,"Solyc02g036380.2.1"
"463","Ambr","wt",3,3.94427362289161,3.53810758873752,2.04272736877947,"Solyc02g036470.2.1"
"464","Aother","wt",5,3.16490075853682,1.62292328729873,0.725793358533475,"Solyc02g036470.2.1"
"465","Bmbr","wt",4,1.88778665584951,1.1667501103916,0.5833750551958,"Solyc02g036470.2.1"
"466","Bother","wt",4,3.04013376998462,1.87697150352791,0.938485751763953,"Solyc02g036470.2.1"
"467","Cmbr","wt",6,3.92312208456742,2.92164262041492,1.19275560513075,"Solyc02g036470.2.1"
"468","Cother","wt",3,11.8279954737945,17.1348707338884,9.89282223073992,"Solyc02g036470.2.1"
"469","Ambr","wt",3,9.71442622293799,13.8120313417651,7.97438001322362,"Solyc02g055330.1.1"
"470","Aother","wt",5,1.79377370986982,1.1155165058578,0.498874147424219,"Solyc02g055330.1.1"
"471","Bmbr","wt",4,13.9749313168126,23.5745245528249,11.7872622764125,"Solyc02g055330.1.1"
"472","Bother","wt",4,1.61191949421209,1.52160493977743,0.760802469888716,"Solyc02g055330.1.1"
"473","Cmbr","wt",6,2.40633609322161,1.3213720727598,0.539447889770878,"Solyc02g055330.1.1"
"474","Cother","wt",3,35.2684119249017,52.4758092379218,30.2969225894576,"Solyc02g055330.1.1"
"475","Ambr","wt",3,3.73199860668752,2.11998058934971,1.22397136393784,"Solyc02g067200.2.1"
"476","Aother","wt",5,3.55003893857405,2.22871974860439,0.996713772135129,"Solyc02g067200.2.1"
"477","Bmbr","wt",4,10.0518887310643,12.1383148235585,6.06915741177923,"Solyc02g067200.2.1"
"478","Bother","wt",4,4.4655233085744,4.53911484393893,2.26955742196947,"Solyc02g067200.2.1"
"479","Cmbr","wt",6,4.89624185940762,4.4391233551397,1.81226452089399,"Solyc02g067200.2.1"
"480","Cother","wt",3,23.78582790784,35.7975845205818,20.6677450592963,"Solyc02g067200.2.1"
"481","Ambr","wt",3,8.1619647742668,8.97219723499726,5.18010048884809,"Solyc02g067590.1.1"
"482","Aother","wt",5,2.36462827511247,1.67715957977408,0.750048565897967,"Solyc02g067590.1.1"
"483","Bmbr","wt",4,3.97234017789281,1.93195217518406,0.96597608759203,"Solyc02g067590.1.1"
"484","Bother","wt",4,2.45626366382808,2.058405301421,1.0292026507105,"Solyc02g067590.1.1"
"485","Cmbr","wt",6,3.80089296994438,2.59497549098956,1.05939430799211,"Solyc02g067590.1.1"
